Football Manager ID,Transfermarkt ID
89067857,565890
72056136,636464
59119046,425096
62038620,91557
29022511,62552
85033209,134334
43373964,536961
59062811,298696
78106258,744606
14157433,606466
29240097,504143
70112855,553397
37005407,45513
215468,144863
75038564,724098
78078881,409088
19233484,471994
45086149,303412
75016357,148735
75042105,708818
75049612,583855
19173721,186207
19008615,153999
958414,56066
77048545,660767
72042746,345626
19329096,518080
33063211,397923
78064430,269779
14026308,223024
78025859,203632
78026828,91776
27147380,527959
78096591,699178
67174734,166667
76062866,638278
72051170,510591
78039081,139433
77001272,82585
2000067716,268414
8444513,37398
63025711,260842
28118146,655135
33079161,679754
33058651,249152
18003751,42266
78030743,203672
78074317,368385
37012866,79194
18059923,183120
35006589,31218
24013493,145717
13112800,331549
37075179,474838
53049028,126194
43286112,466395
43196924,457912
47006098,84969
5512956,33448
37084633,613449
2000046287,612094
72052872,575368
72051255,367642
15036162,262942
13208022,537139
29191712,502071
78088515,664086
78099274,657745
77013976,356382
28121567,548470
13165195,209997
19373317,634816
83325481,729621
43005121,484512
43215860,444834
78081855,433217
16101285,197084
23278209,430277
58033900,151787
16254273,531217
29040200,170190
28054804,204115
91136563,214520
33078842,536366
13158282,566943
5513024,28171
78066202,294881
78039619,147105
29128118,216718
37020331,175709
51071753,600954
92086280,237576
40023979,416250
2000052676,824805
43316124,463858
43167562,401139
1414165,331834
43197735,340653
17011166,141519
43082002,252706
16147591,239922
29130591,299745
91157295,300539
78073993,473568
78016318,125873
78087721,502527
43252861,386576
57014116,300448
78080745,428367
20503140,628769
85088003,198529
70085486,292921
2000038913,814927
16060236,155052
70008298,119346
70112019,299235
70119012,615218
70008162,242571
70053513,170647
70103169,613270
70101083,330872
70023929,85659
92025972,85182
2000038264,798177
981315,28099
51041673,145839
72045934,417616
77063269,819196
78088538,575650
19278774,520093
78035735,125510
19273512,654237
20046552,405214
5781409,46180
76036147,211384
87040162,796684
2000048720,822141
19189147,352042
57189791,608470
2000025861,836037
39035545,292380
856952,30290
28127532,646974
17028770,280645
53138034,599489
53059199,163815
93053701,241178
53151878,494180
53149824,519882
2000082505,746832
20048740,456495
72021725,145838
70117565,605034
23112288,150352
88023146,353217
58071255,170607
47006522,150668
2000014156,745667
14027372,183331
78037964,130195
19286840,432967
8835219,55480
78105701,826453
75039718,577742
78102641,733056
19273074,307747
19394163,689744
75041783,524919
77027998,216313
78016340,145808
78027215,102438
20048738,656440
2111732,53226
75055029,662734
13219857,709048
61042873,186878
78016324,74621
28095488,244270
13129827,273065
16093917,195854
16184734,354074
75008171,131237
16155558,307697
83212297,461505
63010931,113011
43272515,392616
75032838,319470
75015197,133984
85057655,199607
43094044,199613
53166247,592552
20046520,520186
83137940,824887
33069448,433902
72056207,772886
31040647,461561
72051266,576041
20503468,670511
43323036,457442
71100441,321165
19162646,225617
16011499,106156
28095898,335600
54003117,51613
2000023923,818278
43417242,614957
43425693,802662
30015468,298439
29103880,646073
43609570,701514
43455629,606692
61045139,215589
19270823,743769
19215610,271353
78013282,74251
36086906,257283
34009072,111837
5787720,46162
70063190,237479
70056680,216598
70075227,198223
92018032,52006
70005954,50657
19334653,687361
19144260,175395
70132306,703711
70048052,176645
70107275,483689
70104049,457551
70107245,354171
2000047715,401945
35026150,77869
84156311,479268
24003762,46423
23449987,656833
43339215,452601
23263881,363752
78105725,796973
78021860,131098
78076552,382473
34054194,882776
23374419,439780
19045256,140682
43304067,524390
2000051513,819581
43044211,153935
16184831,307824
43391662,481834
59137294,576797
14201943,747717
43407660,563541
43017967,61604
43041156,822967
43392966,519715
43123254,238953
43337354,579464
43159468,287870
43124197,265264
28100730,735814
43458618,542712
43075103,168198
43268708,432473
43424606,711233
43040876,89298
14083559,554804
43339232,457875
43392149,543590
1409772,61801
78006741,76984
86057029,400943
75045696,531425
19259563,524438
16232467,485503
5290459,224658
19170626,255685
58009857,91446
43080458,361325
67092629,128808
43212889,398944
75045051,576231
75055027,844725
75041746,529496
75036975,367636
75015028,124477
77048000,656950
75039359,402784
61002182,61325
43213826,431673
5110040,44561
29073577,186598
14185008,875138
37076778,518304
72051160,572971
33080973,569096
70089703,288991
70132225,463326
19317989,444923
19191691,363877
51054906,315771
19070100,84363
75044456,491639
5665424,53542
2114961,53999
78019076,139430
19016509,68804
14001461,67823
2000079920,858901
53178292,746604
27129134,412529
32000800,73102
32036018,543272
78041499,160613
83108070,451857
78027218,148607
39001569,103510
98047326,284760
43397086,883340
43215844,883304
2000014736,720972
85140254,290862
78071143,339890
65025628,229420
23112620,211354
28101909,509268
19095247,101506
78089746,541253
8833597,112940
316997,51716
27004771,62471
21028228,364579
23004563,69582
43391917,613526
91104803,152781
58147638,623375
43619259,722164
14157189,659033
43318646,457469
43258888,696754
43213786,448629
43297712,392112
96018179,130444
43409213,707371
43116592,405920
15089010,883217
29226272,883242
43160172,728783
18080224,209591
43125881,405032
19119371,349166
19015213,55250
14076367,379752
2000008402,258547
19096552,113586
19290527,370109
78080894,425559
19306946,468304
37060638,357916
28002842,61622
85052020,227240
43409421,640744
2000083696,671980
28111341,503744
20046479,497795
82050073,277353
2000038216,460308
70093746,337458
72056247,722649
20049250,658003
20049403,652484
78083594,456660
78089313,523538
19162856,418776
14219098,370975
72053050,368907
78041257,248418
70085727,265450
70032607,86620
19325352,592338
78097042,650227
17035385,537433
78063519,269524
77015997,260243
78019953,158987
78034997,131107
59012927,316956
78066187,294870
8829300,74245
78090329,555174
78089562,531624
77016532,653482
78075677,375387
59062958,364730
59062804,295770
72056131,638385
78045607,189457
79028807,661402
43321996,463769
78099269,657742
78088275,566698
78059587,227774
2000012065,654345
33077273,569344
89061225,504910
78071914,341100
53056601,175961
18004515,124025
2000044817,869830
29026537,134898
43305037,619808
52082021,455044
19352238,739442
49046143,808235
19350725,603122
15016539,177832
19012140,53922
13107111,157160
12006112,45639
29175623,503763
5209576,43734
20046509,570450
20030563,262628
20503103,651925
2000026219,800237
2000026218,673955
2000015125,750824
20018692,195863
1512304,63062
2000024452,797623
20503439,670138
20503835,730446
20046862,589004
2000024454,636626
93063571,320165
20503397,653325
23391007,357581
20503400,541597
20029952,259573
5134497,61499
20503125,647608
20031468,191190
20503375,696502
19247495,343602
23496027,518645
29160431,425875
28020214,116653
89063403,517405
19140756,147404
78088437,511336
8827085,73113
43018092,68935
78088243,465817
78045757,197856
77030003,227744
78034278,125544
78094298,577259
78089864,465816
78062703,259918
2000067752,472240
58133559,534477
78017694,74268
28000602,49089
78047690,203018
16100448,228304
2000018468,629006
92002651,56100
93024772,197221
16337269,655219
16337169,553633
20049246,541541
78077469,369749
14037256,265916
78060470,246548
14000687,116277
76015127,84268
2107220,50929
78080192,404268
2000069682,527540
1408817,407479
7980680,384557
215477,339842
43390342,528200
5512450,76891
29117765,304682
75045682,586739
2000042549,718508
24051150,235875
19219109,596877
78066490,299448
53087499,261003
2111403,200354
78006761,88827
78015087,76598
78081197,425547
19210292,261366
318178,186154
3801659,15454
78062196,295612
78048817,203575
30030820,179059
78088528,601648
76046572,570521
19265871,688309
19306296,520078
19324166,435170
78084032,468906
78027011,164032
78016323,142370
19119207,132053
78046447,261182
85077401,127128
76033330,262951
33079225,499988
33075274,504291
33085987,448274
34001070,126666
2000072301,691127
2000071887,590599
2000066165,691126
2000065838,816796
2000067642,604446
75011151,59100
2000067664,692055
2000037923,518034
2000051490,550370
2000068415,604423
91172569,343332
2000069975,696018
16336979,629040
91185082,472238
92101516,568327
91185076,356474
2000068590,638919
2000065876,810041
8708188,6522
91121125,196836
2000070562,627036
2000070557,653067
2000070576,656163
2000070528,627037
2000070519,654725
2000070555,817884
2000070588,604102
2000065962,604069
2000065851,764702
91209409,227085
47005186,120034
62001480,60290
5291059,51225
23010870,250226
135729,84717
49037846,460632
16155237,286601
2000071340,601910
2000071337,620806
2000072520,688639
91190760,467425
2000071254,820957
91205136,528577
91208525,335992
23450866,527715
73000180,63606
2000068905,545430
2000057851,594708
2000068511,580273
2000069557,456486
2000068900,495530
91205366,605315
91208000,329357
61094580,633623
61089137,601812
61089135,601811
67278143,587469
23221059,261251
78062114,227776
18000388,38000
19320120,578633
23265207,424935
78070825,337480
78046217,196691
34044607,589605
63001439,74704
24004748,100591
19258926,546033
91018517,58500
67192160,385912
23182816,264407
23141936,222019
23143671,279695
78079054,400661
72022348,347548
78063239,294843
14181107,563336
75044455,491649
70094086,339897
127959,22131
75041572,172368
62039560,94348
75000294,89777
75051060,576032
78097176,653551
19371452,588626
2000052310,727996
67222731,378463
19333552,513882
18113425,695769
62097744,260543
93060130,340745
14129805,471656
14006634,213590
19189018,237621
16254177,523913
23285300,355783
23080691,212143
14109809,615251
20049392,650276
1806082,60071
20046579,576880
78067354,319332
8827212,59256
980777,24902
19324940,519878
77004614,82567
36049526,240606
29141827,413403
7587969,50293
5101322,48961
35014922,50600
19250321,364261
91203890,452072
83320094,541836
2000065769,644613
2000069984,681230
2000068507,606076
91206109,698061
2000072568,654238
2000071435,523604
2000065818,806013
92097815,411301
2000071277,528634
2000071287,581308
2000070677,684305
2000070799,684307
91187652,519864
91207893,522246
2000046413,450176
2000046420,476522
2000065610,569033
2000065716,569034
19173262,250010
78020879,74232
78065423,264331
29218374,746779
76058780,624919
2000014254,790660
2000072140,644557
2000065959,706616
2000065952,579305
29218608,580804
29218378,746752
27124976,419500
28122947,703469
36000320,51956
29174788,540627
29162923,408562
28108040,346474
28127113,693124
27121717,391041
28122177,582663
28122956,678506
28111503,324513
29226259,551003
28126170,567596
28126143,586982
28121773,731751
15022580,508363
47091218,606947
2000009441,872257
2000015959,867715
29244107,655259
52062079,262883
29220120,551486
52081233,325481
52094235,627778
21020632,202745
78002679,117934
52042435,551110
52099903,710320
19098177,346729
319607,68727
23141643,271025
23010881,271034
83225123,622625
62126512,339365
64045009,620671
29223595,478355
41010335,644065
23239734,374644
23340568,429175
21036086,339365
53167660,676475
36145352,623956
5319974,92635
53167666,527072
11020891,222313
11000467,140050
11025973,292758
11026916,342474
19214764,271377
11025618,372669
11023242,304856
11024841,342365
75047897,491640
75032826,393372
75044450,578074
75051034,737924
75004977,103253
53170352,580657
78083585,583524
78038572,325456
67228290,324483
78059796,239002
78011436,76703
8834720,205631
5626154,156062
2107509,52836
43486926,681239
13201422,211001
1412994,198876
5314442,58051
17038308,842692
72049175,484756
43425546,662564
43609490,459989
43208264,469387
43002186,133950
17027643,255368
43273119,454560
58123336,436379
78000810,72587
59144946,581427
70117566,605039
78023215,76715
78066734,314762
70138551,744584
8829946,33033
13111972,178024
70001230,145025
19010481,76028
79027225,353039
36149118,586564
43124663,249507
19163097,210109
71003009,152301
19210310,394417
17004837,167588
96061832,266107
2000050316,644621
72056210,735795
2000084367,879590
20048629,645901
859510,7971
78004106,91791
78001510,74244
5512965,67648
5512946,35511
78081080,421193
78048591,207085
78041968,196
78042081,
86072868,618070
78077016,521235
78041724,250333
45005203,154538
78099134,653191
47094348,643707
78035618,127429
78022758,160705
78036906,188160
77053096,491557
20041896,431216
23219678,267522
33070282,406700
48030960,528697
13136621,295330
67088655,77026
23096848,251980
23143501,236650
23051571,252325
1016066,63546
78006026,64
78021827,125505
33029455,13028
78071800,358708
23449807,661921
78088629,465676
7860224,5
23079280,147802
49063222,798404
20045111,467580
37084665,5
47100840,685207
20049205,635633
19270230,531967
72044589,354752
75035648,401704
19164656,490613
19066701,11608
19348494,688684
19084593,192462
51041098,189876
19094984,101542
41066698,735558
41039835,735558
43500656,663700
25009527,103892
43094223,213322
18028529,49512
41061707,575755
41042883,506561
43339456,457461
67277874,456939
954491,65834
78033922,125489
78038123,159778
78037869,188158
78096072,627697
23301550,365554
23178029,316331
23096840,254610
23111340,211309
23007309,211297
23009559,156500
96010344,146067
67167960,177596
6300238,26244
51055304,43002
53046108,107888
18074572,27560
37070611,457092
37077907,606023
37084991,490385
28094947,258924
78099008,
67148477,216424
20048618,585726
91103876,
37018362,119061
7988419,2
37026080,159026
37057350,3700
37018900,119066
19259035,442258
28058161,122695
39031137,205655
93053894,283185
19033601,52920
92017800,107901
28106931,42366
37064719,406632
5280189,16120
13176436,387944
37056071,339337
37055443,31513
43067875,136111
1509608,43003
70132324,71
70063268,292516
8728340,3262
70103081,418841
2000042197,827426
36034134,68422
59057782,25
78097969,653190
36151398,623048
78085078,614073
19186024,395059
75017549,182990
75015407,147186
75006669,13900
8827673,127489
77000945,947
78088644,465812
78081421,402076
43083935,162956
19091496,138139
75055045,735962
75041764,707097
78079045,457534
14183107,
78070951,33
1034893,211162
23070913,209778
66006688,134668
78013321,125521
78006064,76490
19002942,53036
19180830,367845
2000045461,
2000058071,694919
23403684,468287
75051022,419544
78066971,353806
23141123,211446
78061500,249991
78062325,266070
14158808,6529
78040098,171949
78001168,74354
78001101,59263
826712,254
78062653,261984
80010061,195536
78078832,38834
78070997,339756
78037955,159
23143499,218238
23109129,236
66029329,2601
78088522,
23382003,4478
23449977,544701
78093127,57
428824,1100
66001419,174851
22041405,249580
11026923,40
11007527,139
11035671,593374
11027288,408033
19225761,392809
79012371,336390
14032542,216105
7988563,85605
2000015351,801
75041588,
78083784,4
20049400,6519
72051278,570542
78080676,402085
19263949,820361
29074007,170736
19214639,440661
19225947,329845
75004540,897
75003077,83891
23052156,156877
7541607,46546
93052839,261998
21027730,424157
21040468,693480
2000056640,572130
2000045048,539907
37078325,610071
37077860,508636
37071040,464699
37076141,559327
2000009471,732810
93067261,558269
37058365,393240
37058833,373984
861947,113996
37054115,258511
37017522,116471
37062065,410735
8443185,81636
19215477,519851
77015994,189283
8835435,138829
75041772,658849
75049697,583537
37073807,540913
17025359,339751
93142626,665542
93123164,579288
33068781,429158
23096845,254639
19082269,100091
19015607,53755
53167333,581115
53113909,434423
2000072451,839682
53101517,267914
53017355,62019
53181651,519614
53159682,635897
53181050,698710
53122074,367247
37056755,315280
21033035,376106
2000012676,629261
76016476,332060
27070848,196445
20032912,273892
14165360,476616
14011585,133911
19259469,596308
8050884,15743
58006761,72338
58008951,58431
58146844,582058
58071493,334446
58123700,623251
59130885,413688
43298473,418037
43318808,372106
67063097,82312
78016334,90683
67273126,573938
14202380,729377
1507887,57818
31036048,724881
29085905,307419
29157650,380024
28094008,341072
30008134,173256
29062002,134283
29192116,683843
29217914,614030
29128571,330607
74053282,596718
4002171,105395
28047216,120967
5104945,4108
5118407,29199
31037746,788703
52089693,490854
28067973,203451
70132160,738027
93104328,504243
37078347,608889
2000024303,634122
934948,42913
37051296,258335
37049152,313729
37058775,406091
37080995,662724
35017459,82008
37059546,400644
13210880,244044
86013772,212323
53175940,664810
75044441,534037
16257244,297705
19202856,270048
75041458,534911
14070253,550754
75044478,491632
76038493,208714
36063366,191257
19086339,121990
2000034144,513964
20046492,544943
66042586,573770
19258653,548253
29179387,447066
29110602,335354
78036666,125569
78093150,577261
19335470,542483
53124993,267687
78044112,202070
78034945,159773
19038806,667197
75034472,583984
86052830,400965
36090142,284510
17013678,159533
19138184,142136
43036599,88714
5290498,30543
78044572,177064
63033493,488661
43028240,189342
43094464,223125
30046605,232419
19340764,742023
61098184,633657
29040978,107550
2000021906,765895
43030619,133965
43272974,556101
93064993,405774
27088229,228424
23480457,494225
58104552,282045
71110303,678504
19338380,867836
19298473,733578
19348167,688873
19190160,530370
2107496,104590
47056003,325750
51056722,598605
19320927,555010
2000061027,876821
19366942,688879
43417083,795418
86074548,633793
212442,223995
29218307,641074
61008378,61001
2000062145,280828
2000032638,808456
61088298,196485
61070184,340204
61080422,429850
77029252,257991
24039416,238313
23260454,249349
66044426,647599
29142542,345983
86070336,615163
86054441,428171
86059477,485882
2000048283,583720
71022941,123216
5325275,122317
43073179,876617
29125470,320213
86009326,242304
43458437,794267
43008120,396952
43093068,199648
90091600,837170
1023308,147800
62232751,599188
19303843,734282
23421758,747157
93054863,503496
23144044,302080
5290494,95183
29217608,583191
19051612,216827
19219389,401539
8050740,25035
43393624,537483
43339339,455965
72044892,375613
950228,53817
72044156,268280
19285814,620365
67034666,77036
5513030,44139
78089432,584708
78040953,159900
20048603,644926
37061907,422408
28067659,198220
23285314,424963
23263780,361752
23316632,449191
23229428,316216
23221166,266874
23112999,236635
23117568,211899
79011306,254378
72044268,354887
19287066,380067
67006186,36355
1806230,46062
36125997,369103
19088262,121986
23220998,279528
1007726,143791
67256937,512372
28116306,504042
5651779,64004
37000125,56381
61057074,111424
21033689,119087
19302738,668515
49038309,644675
19193049,252142
19352767,856885
43325724,458858
75054791,747145
57168059,464940
47005258,119770
47046391,321783
17040629,602854
19083115,212225
13224905,875693
2000057508,863087
14048340,392873
47037057,233619
19221255,413297
19380555,636516
75033594,366142
93081642,381706
12078992,649018
43216498,421257
43599172,679140
43461647,643841
43612034,634168
43339750,459121
43207821,384099
43212884,396300
53124680,415332
19036718,520486
23176876,254616
19052492,147440
19097593,109652
19202789,268572
61089569,633649
17036026,757458
75015348,156962
19269649,357091
36078770,240726
78063486,294820
5290504,16649
75030553,239200
2115222,52837
93087433,396294
8439083,45624
19229260,371213
58142235,600695
17029331,599059
5290503,35805
43008218,385974
61033655,193077
17036028,483465
43216774,522990
43162065,340134
43268660,391676
43093489,167882
43124247,240802
43066669,164347
43272387,393642
23060912,188133
1405116,508560
23469405,873289
7989891,102366
2000054051,747375
43486510,624716
7746032,721612
43318433,458685
43500772,704720
41056671,558956
7985209,102749
43125307,789828
75039767,418466
837794,22264
93140622,658188
78063249,454854
75038113,428471
2000012244,654344
39049500,447482
43486906,610903
43078090,401766
75054808,460917
75049633,548663
82080543,629290
77045687,356379
23195327,838336
41037561,505916
28122839,554173
59021746,64909
86049153,427609
48036714,300164
43409505,749259
1007682,252318
13195106,709049
29173567,718253
72048308,482664
74040222,456733
67213633,338720
85135643,342204
72056164,735811
61094104,652674
861971,61846
89065612,636887
53147411,537901
29175561,470128
53177267,581657
53175452,683924
20045115,489935
53101268,343060
53144165,521362
53124859,507400
53176222,425448
48044094,611673
29237803,589589
53180821,539664
24004747,69445
53101651,374849
53152481,432702
53136512,508373
2000051089,823966
53165499,796145
53138527,464488
53121922,431833
53115233,395652
53153201,508123
53149912,464467
53151375,400108
53162711,623495
62024213,206910
2000040391,867529
53135696,464494
2000020296,670107
53001970,267701
53108462,501617
53173210,639898
29119672,313925
39056707,464444
29176532,826063
78084629,465682
5114780,35531
23078689,211307
23118340,237852
19035148,53965
28049656,185342
2107887,53262
18054105,187329
80001411,92729
8825510,37536
16191651,393699
19261679,601011
72049289,393321
744574,35247
16184707,324278
16155034,307509
96093714,383027
59102724,344293
85033423,126664
1502117,34601
43143925,277384
8431784,43907
778087,39259
67220203,363057
61009502,62360
14149571,726764
91119574,124571
29160208,399340
91123168,147216
5610089,52269
16010182,59053
5123004,31835
212578,147555
63011025,192731
62013411,74295
718272,29692
59130636,468873
8724483,10503
35006814,31653
78067723,322059
98033057,192635
18083974,356081
96045180,236231
35006190,41458
37039938,205006
8728260,16311
91181638,315334
37000104,59636
37045891,271646
51054576,325603
37005632,12282
19259016,477460
18096737,621802
37039832,225339
19311307,479587
78001113,58088
43152255,256339
18109821,570597
62142836,257468
14046839,213191
42056072,247589
18107436,503883
43093049,197491
62076386,171072
28109135,496659
19388785,705033
5767929,163017
19325376,519891
19259596,362835
19028048,54257
1501062,58799
19166115,322588
19186901,231289
75041022,457850
14116440,431183
18033790,90824
78025457,196209
75051144,604551
75031255,417956
1651958,84242
65010062,158440
19008293,55343
19290412,591650
79028246,480259
67103536,126719
14000219,45320
72044976,396258
43092931,56704
33075680,407660
19272977,405292
14000593,65929
956875,51354
19287111,530419
19328350,529610
19264441,688878
19365003,639285
48037280,385913
76016467,132002
19139822,347079
19190159,285605
48038660,598903
5204729,37426
53179963,661428
19348347,594201
19320815,610416
14129638,440016
19202753,438432
71082069,293539
14025499,146215
62076466,204560
75003026,89714
14041594,414674
75054810,737920
2000078663,606531
564058,68323
14188125,610267
14181102,508135
14110277,503005
62137156,288161
14024909,271598
19152800,230751
19055324,114144
80004192,111907
19210710,347042
67006179,69609
19037595,68815
61095871,652672
19383692,592342
2000078641,606530
75034330,408866
61080419,401046
75032805,287696
61002588,51430
17004833,176142
28023129,100349
62163519,408858
23062357,249318
19196724,346870
75039720,401712
23437191,518314
14204871,537257
14047023,343163
77056184,582616
29107469,268177
24018368,332209
85014068,131736
67101568,175921
19271927,644204
19261138,555629
17001317,116882
62146842,343298
93081203,430815
19287055,372013
55060173,234538
19296885,671145
19302919,468320
19137395,237851
19334609,582301
19226744,435331
78037601,127271
61043917,165334
39017861,160109
19225957,345544
14004997,53472
76039310,424670
19311819,412367
317302,54149
2111973,54160
2107808,52647
19045620,83886
76018958,171151
19202501,155470
19338024,584083
78064570,336457
75032769,404118
19362728,813109
59002636,55972
55065241,257057
19221261,161188
14003632,87519
19178621,191872
14036260,225481
13113344,184922
19030226,75833
19192215,271861
19144077,147366
75030069,194493
19036798,53757
19038042,74789
19100038,198250
18104501,426792
14021511,131840
19341620,670522
19230473,514500
5300445,72540
19026925,128823
19350948,574949
19144895,165383
19088676,272554
19088877,75059
19242556,476362
19259597,387611
68015780,158804
19341470,596067
19036502,71744
19359017,538978
67179381,247276
96063088,266909
14076166,358425
18032483,150076
8189685,90368
657737,25742
8833082,17663
5750083,17193
7451701,16635
19190657,340113
72041408,306401
48037830,290613
23418347,511641
23276329,365774
23007312,140427
72056313,734761
62182264,419648
72051164,562559
72026278,213017
8112142,37080
662123,41759
78011012,51226
91205941,653313
78069132,325590
19167511,218352
71081384,204045
22019785,129738
53134164,422738
15019052,135510
662970,39792
71035260,138292
23265114,365550
28028902,120241
23265220,363799
7440266,7893
13190050,473251
27147622,542556
70114407,587727
27132235,529113
18105030,368898
29118491,228370
47049295,331723
55083807,292348
66029657,260197
38015353,119772
19284468,681542
5250709,20758
23327642,424942
13176266,401523
36024069,68436
63001824,74900
27044099,161345
20046491,323917
65029979,365611
5104585,13443
34054188,784606
72039163,318222
23144043,277767
19193812,382171
19360351,727751
62146844,385118
62203790,469686
23010880,211655
23146757,267566
8832812,33357
23245392,316083
1508008,35813
29210513,565682
23381395,653641
19286841,423839
23109098,252011
65028991,417766
78035045,249211
72048220,482613
75014702,133089
19158044,203323
8829200,73852
28047210,128287
28042869,128905
8109538,75852
59060373,288915
57147838,368942
47000537,69001
19073562,193135
72053512,638408
55027972,230457
85059100,130756
23082336,148891
80007070,103246
96049245,258534
14010532,125907
5006316,34409
14058725,284321
27150647,574461
27144061,492493
27150708,576965
2000065354,831116
33078940,631784
20030717,297422
19157361,184156
14096400,401571
48037146,432772
76038502,331057
29075076,154194
788585,66521
39017616,153237
37013350,160431
14031418,315169
8454613,43113
70056587,160053
20046508,502447
33082336,519051
2000079717,870322
2000081894,616462
91143516,288063
34008669,118022
39053325,472866
30047367,603083
19408548,740299
53153160,400125
96066511,398652
53110250,464994
53142959,488879
53151309,582923
32022135,223717
20501471,364655
53060891,260521
53125648,266547
53094112,220841
57065997,161022
32021159,246596
37028094,274811
216574,364633
2000007619,864625
37072812,525771
864165,61839
37040461,228863
37072338,338809
37057960,370041
37041446,316523
27148032,490971
39063091,568585
23280236,428022
39000382,103321
39001410,102097
39032423,231622
39006157,150480
31000204,147628
24025993,209169
41023200,605165
41052643,505763
2000036903,669924
13182525,404939
13197227,323859
77059839,641826
41065853,666829
41051454,513009
58103098,303438
13165879,426786
58122703,394768
59134513,368454
59067057,323748
59024886,191640
8718045,18709
70117817,328667
2000038844,361258
58152970,654591
58141969,621591
59130505,431741
59110987,309036
13189767,217597
23127857,541335
23358953,389747
23191137,381579
23239764,248725
41042921,506268
59034810,492566
59117481,431913
58123847,382533
59038863,364369
19105748,316999
33028811,223041
59034605,217900
5780928,46486
78048356,227782
78023366,76622
77045737,325647
67138360,21297
19171743,269866
70048120,292051
70132380,673096
70134523,622923
2000039114,815416
70134562,702361
2000044205,537560
70104071,458026
24057174,526369
70112968,541198
70104623,617536
70042197,247407
70099781,613992
70092405,314863
70103178,383451
70112865,554689
70133739,621930
53124677,501822
53138462,538733
37056581,344895
70103420,369292
70085749,293968
70118606,617138
70088404,293808
70104734,395795
2000039068,810613
70137972,736336
70137195,719286
70137948,736281
216438,313442
29040340,60729
70079658,292295
2000038994,818194
70118596,672040
2000045139,700907
70088314,293670
2000045140,819838
70002566,123526
70134274,723135
70056656,288692
70066151,239794
70053501,229458
70046544,170441
2000039008,702018
70094092,338346
2000038975,403253
70096256,343121
70075207,134521
70119636,539011
70112862,559159
70104625,460150
70117593,612830
8481165,144501
70047885,170362
70025147,144443
70134542,726093
70134543,724665
70104727,461209
70087939,285000
70104688,461427
70101124,391268
70079874,292513
70104803,434282
70096264,350046
70101623,393286
70104592,459967
2000047740,618884
2000038959,824212
2000047722,701762
70052921,205978
70138569,700068
8481081,138340
70132291,720085
37063438,414844
70138829,452052
70121834,461919
70024404,53568
70003327,248274
70104738,458090
70001219,62674
29040433,209573
70132280,617874
2000042178,632114
70093891,337646
70053346,141772
70002607,67617
70104632,459884
70121867,649011
70114481,825922
70134580,706908
70091372,321495
70092392,314364
70088275,294047
70079684,176992
70093977,339090
2000045651,721769
70046494,125365
83209765,527025
62235795,466121
62075515,196537
77051723,672263
77027960,250043
19159356,187217
14025570,186296
72023400,187984
67264193,506201
919628,29434
2000016295,747770
19193657,735808
5112372,72109
2000059224,825225
67199877,282673
2000041400,807547
67288499,636310
2000035513,634467
91176253,395243
93060369,336997
2000023549,705706
67211910,282431
67044287,71908
67153608,278345
67294960,654571
2000048946,632469
19337935,658667
67226211,522410
67210485,337175
67083325,107076
67155104,188859
67261145,687102
67247253,531344
67293733,674429
67088864,69789
67236100,421118
59062747,266520
8877986,67967
75029822,378873
8826119,37918
19223736,270191
58071393,214243
5116920,45861
11024528,319420
11000134,60383
11023516,264727
18004533,102192
78080991,424289
67232001,590687
43049719,164287
13220360,579649
67245416,331508
85049295,275361
219034,434662
28122178,663255
14063021,324946
67248300,464899
67037424,71835
67157618,268949
67199608,311287
67269073,682500
48036660,395694
67225564,397676
67054790,69660
14157638,466298
13158640,364240
20046897,617555
72041409,307930
72046420,429458
72051194,562498
72005585,72613
20034782,364644
81017636,268349
82050096,273916
20034835,354710
5112862,12131
2000035842,308786
20041936,429455
72044242,189782
72049262,485529
13138955,274154
19036706,268378
76034288,352567
20044999,486449
20501686,482663
81056047,685688
81061922,747960
20041361,371100
28047876,121230
20050628,585725
30001733,78283
72044154,376594
20044990,377288
19068189,62818
20042062,315761
81011455,392490
72046393,430502
14229902,826113
14171637,441421
14046870,342149
14021541,144237
14031411,266775
14004102,66660
14241914,756990
14088578,424673
14255228,840761
14006355,59596
75014623,119442
75003033,63396
59020844,198789
59038864,175824
19073337,85312
75031288,319463
14026507,189411
14186904,579977
76014922,280157
14125031,480764
14020981,139955
62203806,469691
72052890,636466
20049368,504207
20049244,628806
72006272,59531
72044267,357278
28049772,130768
20040037,367566
42092772,531151
42097992,668692
42064876,664507
42060633,376893
42076056,719540
42058077,347270
13173381,409103
42009271,259748
42009340,145214
42009346,138165
42102100,466544
42001430,129930
42082445,366707
2000047467,646133
47085740,655721
89067528,312410
42075332,491468
42055455,217230
42083088,408420
23196643,605149
30049328,766386
42103866,709764
42022153,190522
83172664,647128
2000015848,718096
30049324,642764
13103998,201679
21030838,451549
41054956,674023
70131680,694268
96032639,244792
219906,257193
42037084,422159
522456,12359
14182390,552638
14157122,504254
13191099,506948
86007697,129899
14201874,642759
1408492,45565
42107200,701318
95040974,499379
42054614,323451
89067532,782015
89067530,647215
42004170,169684
42075791,458584
42104407,520832
84156525,603498
42068778,662464
42076870,80022
214820,221420
42031107,138777
62224122,333246
42092773,416977
42075664,464723
42058567,247635
42071821,531984
42031234,222016
7868189,44741
42009385,121862
42070195,311967
7864008,390701
88027225,682819
42067757,311465
